00:00:00.000000 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 5, length 64
00:00:00.016661 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 6, length 64
00:00:00.027868 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 7, length 64
00:00:00.040099 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 8, length 64
00:00:00.054480 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 9, length 64
00:00:00.065052 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 10, length 64
00:00:00.075821 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 11, length 64
00:00:00.091946 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 12, length 64
00:00:00.103619 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 13, length 64
00:00:00.118289 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 14, length 64
00:00:00.128595 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 15, length 64
00:00:00.144698 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 16, length 64
00:00:00.155942 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 17, length 64
00:00:00.167676 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 18, length 64
00:00:00.179929 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 19, length 64
00:00:00.192663 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 20, length 64
00:00:00.204318 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 21, length 64
00:00:00.216563 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 22, length 64
00:00:00.229277 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 23, length 64
00:00:00.240976 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 24, length 64
00:00:00.253689 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 25, length 64
00:00:00.263961 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 26, length 64
00:00:00.277165 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 27, length 64
00:00:00.289872 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 28, length 64
00:00:00.301588 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 29, length 64
00:00:00.312369 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 30, length 64
00:00:00.325151 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 31, length 64
00:00:00.337782 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 31160, seq 32, length 64
