00:00:00.000000 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 6, length 64
00:00:00.014245 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 7, length 64
00:00:00.025984 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 8, length 64
00:00:00.036727 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 9, length 64
00:00:00.047959 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 10, length 64
00:00:00.063567 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 11, length 64
00:00:00.073826 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 12, length 64
00:00:00.084592 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 13, length 64
00:00:00.096816 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 14, length 64
00:00:00.111531 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 15, length 64
00:00:00.121523 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 16, length 64
00:00:00.132014 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 17, length 64
00:00:00.146227 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 18, length 64
00:00:00.156957 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 19, length 64
00:00:00.169146 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 20, length 64
00:00:00.180373 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 21, length 64
00:00:00.196059 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 22, length 64
00:00:00.211695 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 23, length 64
00:00:00.222456 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 24, length 64
00:00:00.233174 IP 10.0.0.1 > 10.0.0.2: ICMP echo request, id 30921, seq 25, length 64
