lat 5 x5


s100-eth2-s110-eth2,2.687672831,0.024393043,0.056277827,182
s101-eth1-s100-eth1,2.671569094,0.023840077,0.05059502,171
s101-eth3-s111-eth3,0.407903972,0.023380916,0.04716943,154
s102-eth1-s101-eth2,2.717322155,0.02345333,0.044200331,136
s102-eth3-s112-eth3,0.902941355,0.024210418,0.04543656,139
s103-eth1-s102-eth2,2.334036794,0.023364002,0.040064512,99
s103-eth3-s113-eth3,2.686633457,0.023775753,0.048999677,216
s104-eth1-s103-eth2,2.686126029,0.023521341,0.040618884,80
s104-eth2-s114-eth2,2.497164233,0.023524392,0.048883566,170
s110-eth3-s120-eth2,2.246223174,0.023984937,0.045344966,147
s111-eth1-s110-eth1,0.200737402,0.0240818,0.039920942,124
s111-eth4-s121-eth3,2.251617944,0.02407435,0.052196651,229
s112-eth1-s111-eth2,1.008533739,0.023790205,0.042385541,98
s112-eth4-s122-eth3,2.259207476,0.023964193,0.055566913,288
s113-eth1-s112-eth2,1.821318811,0.030775284,0.049177931,68
s113-eth4-s123-eth3,2.611309147,0.023813238,0.05235971,206
s114-eth1-s113-eth2,2.629503544,0.023805314,0.036542542,32
s114-eth3-s124-eth2,2.279810481,0.023791588,0.047132249,175
s120-eth3-s130-eth2,0.337781288,0.023647929,0.048807452,196
s121-eth1-s120-eth1,2.285259543,0.025766151,0.038578816,34
s121-eth4-s131-eth3,1.128711741,0.023764595,0.059045466,329
s122-eth1-s121-eth2,2.286544161,0.034029295,0.049795083,40
s122-eth4-s132-eth3,1.93057272,0.024399631,0.057088461,323
s123-eth1-s122-eth2,2.290889733,0.024580388,0.03014388,42
s123-eth4-s133-eth3,2.734454644,0.023842548,0.065156677,284
s124-eth1-s123-eth2,2.292832515,0.025923718,0.038853608,33
s124-eth3-s134-eth2,2.696015915,0.024070627,0.033527998,105
s130-eth3-s140-eth2,2.38008348,0.032862066,0.046572336,172
s131-eth1-s130-eth1,1.240797762,0.024946303,0.044504894,40
s131-eth4-s141-eth3,2.268049952,0.024032293,0.053433843,316
s132-eth1-s131-eth2,2.037912488,0.024218771,0.040136534,62
s132-eth4-s142-eth3,2.282578374,0.023796541,0.056162368,215
s133-eth1-s132-eth2,0.205005844,0.023801483,0.038735854,64
s133-eth4-s143-eth3,2.28371355,0.02416548,0.052075262,216
s134-eth1-s133-eth2,-1,-1,-1,0
s134-eth3-s144-eth2,2.481692287,0.023563678,0.046567589,148
s140-eth3-s150-eth2,1.351392427,0.023737419,0.043911563,125
s141-eth1-s140-eth1,2.290591834,0.023989872,0.045064944,99
s141-eth4-s151-eth3,2.147294732,0.029527536,0.058524567,254
s142-eth1-s141-eth2,2.310110805,0.023763439,0.037308142,93
s142-eth4-s152-eth3,0.620854019,0.024605397,0.062617938,318
s143-eth1-s142-eth2,2.312967673,0.024464628,0.036787104,33
s143-eth4-s153-eth3,0.722041799,0.025239781,0.044528771,242
s144-eth1-s143-eth2,2.611312616,0.02456208,0.031649407,37
s144-eth3-s154-eth2,1.451475014,0.023734777,0.044943548,155
s150-eth3-s160-eth2,2.298863514,0.023877895,0.043006288,146
s151-eth1-s150-eth1,2.248056169,0.025943211,0.038110944,30
s151-eth4-s161-eth3,2.290662745,0.027219009,0.068314901,230
s152-eth1-s151-eth2,1.01945108,0.026113078,0.043396816,75
s152-eth4-s162-eth3,2.297280151,0.023903668,0.058154366,208
s153-eth1-s152-eth2,1.119726183,0.024101892,0.038399193,65
s153-eth4-s163-eth3,2.697051942,0.023683293,0.055896306,217
s154-eth1-s153-eth2,1.555867964,0.023519458,0.030965031,39
s154-eth3-s164-eth2,2.301286088,0.023791442,0.044452369,151
s160-eth3-s170-eth2,2.349813623,0.023635079,0.048552261,165
s161-eth1-s160-eth1,2.301933995,0.022693715,0.028924662,34
s161-eth4-s171-eth3,1.407930312,0.024720613,0.058486908,297
s162-eth1-s161-eth2,2.303910702,0.025708328,0.038298721,39
