c4large agg


s11-eth1-s12-eth1,2.66621224,0.032456461,0.040655168,28
s11-eth3-s31-eth2,0.04922037,0.036881869,0.072174553,90
s12-eth2-s13-eth1,2.061661757,0.029909472,0.053978815,55
s12-eth4-s31-eth3,2.745590042,-1,-1,0
s12-eth5-s31-eth4,2.586367469,1.583830169,2.305939805,213
s13-eth2-s14-eth1,0.339878691,0.034474971,0.046745348,57
s13-eth4-s21-eth1,1.184374761,-1,-1,0
s13-eth5-s21-eth2,2.293728157,-1,-1,0
s13-eth6-s21-eth3,2.816900693,0.026670033,0.031915261,13
s13-eth7-s32-eth3,1.388105806,0.028292532,0.048176969,69
s14-eth3-s21-eth4,1.570364322,-1,-1,0
s14-eth4-s21-eth5,2.31562668,0.039570645,0.045373062,26
s14-eth5-s33-eth2,2.521529604,0.025057176,0.029846873,12
s14-eth6-s33-eth3,2.498119901,0.029878275,0.034067364,28
s14-eth7-s33-eth4,1.737658559,0.033200774,0.050659615,101
s21-eth6-s32-eth4,2.594687747,-1,-1,0
s31-eth1-s32-eth1,0.699537553,0.026772287,0.029979022,17
s31-eth5-s41-eth2,2.740594806,0.028609633,0.036646095,54
s31-eth6-s41-eth3,2.066525893,0.026995159,0.038279209,60
s31-eth7-s51-eth2,2.729629989,0.024478388,0.031900567,20
s31-eth8-s51-eth3,1.314666919,0.028128205,0.040738476,62
s31-eth9-s51-eth4,1.458987076,0.027281184,0.048731966,117
s32-eth2-s33-eth1,2.304284115,0.02874108,0.03981313,57
s32-eth5-s41-eth4,2.249857377,0.028176061,0.037244256,34
s33-eth5-s42-eth2,2.053567564,0.027276292,0.0391463,64
s33-eth6-s42-eth3,1.738506278,0.030210358,0.041784311,76
s41-eth1-s42-eth1,2.58306165,0.026628629,0.045204609,48
s41-eth5-s51-eth5,0.327820809,-1,-1,0
s41-eth6-s51-eth6,1.168654521,-1,-1,0
s41-eth7-s51-eth7,2.261484161,-1,-1,0
s41-eth8-s52-eth3,1.05186527,0.966929683,0.977167177,53
s42-eth4-s53-eth3,1.361445128,0.027349945,0.034761857,26
s42-eth5-s53-eth4,1.445973113,0.025463655,0.03312575,45
s42-eth6-s54-eth2,2.289779085,0.026886525,0.03251466,18
s42-eth7-s54-eth3,2.499531364,0.025638453,0.031444063,16
s42-eth8-s54-eth4,2.586746063,0.027299506,0.032836992,42
s51-eth1-s52-eth1,1.723041032,0.024938241,0.034680351,52
s51-eth8-s61-eth2,2.565506206,-1,-1,0
s51-eth9-s71-eth3,-1,-1,-1,0
s51-eth10-s71-eth4,2.717377707,1.58255238,0.037264573,141
s52-eth2-s53-eth1,2.004609403,0.027165158,0.036464007,40
s52-eth4-s62-eth3,2.7112911,0.025567938,0.030723657,46
s52-eth5-s62-eth4,2.387372531,0.027538854,0.031445856,26
s52-eth6-s62-eth5,2.727007791,0.027898455,0.034943967,37
s53-eth2-s54-eth1,2.270440622,-1,-1,0
s53-eth5-s63-eth3,0.019010534,0.028574215,0.039911727,45
s54-eth5-s64-eth2,2.661410468,0.025908333,0.030022112,31
s54-eth6-s64-eth3,1.714050979,1.118849474,1.130827934,92
s61-eth1-s62-eth1,2.555686085,0.026227544,0.032228979,55
s61-eth3-s72-eth4,0.297857745,0.025628131,0.032988245,53
s61-eth4-s72-eth5,1.141837848,0.024850295,0.032936927,40
s61-eth5-s72-eth6,2.249506786,0.031301357,0.03503862,18
s62-eth2-s63-eth1,2.731421412,0.081058901,0.087450031,36
s62-eth6-s73-eth4,1.475217183,0.028858298,0.037764844,66
s62-eth7-s74-eth3,1.417566093,0.026168308,0.031897123,46
s62-eth8-s74-eth4,2.259126186,-1,-1,0
s63-eth2-s64-eth1,2.462212189,-1,-1,0
s63-eth4-s74-eth5,0.840599681,-1,-1,0
s63-eth5-s74-eth6,1.686151253,0.030138276,0.033686381,28
s63-eth6-s74-eth7,2.530693065,-1,-1,0
s1-eth2-s2-eth2,2.634396663,0.045929668,0.052830381,10
s2-eth3-s3-eth2,0.863707297,0.035522444,0.043219795,18
s3-eth3-s4-eth2,2.260016354,0.030625468,0.03895747,20
s4-eth3-s1-eth3,1.087055967,0.030686525,0.035657833,18
s1-eth2-s2-eth2,0.946556125,0.027076316,0.033568356,25
s2-eth3-s3-eth2,1.843557728,0.027168426,0.029964235,9
s3-eth3-s4-eth2,1.003542893,0.027928195,0.037208351,25
s4-eth3-s1-eth3,2.599697685,0.027017306,0.036287443,28
s1-eth2-s2-eth2,1.428036287,0.027582275,0.033818287,27
s2-eth3-s3-eth2,1.087201679,0.03396888,0.035363368,8
s3-eth3-s4-eth2,2.183761868,0.027895902,0.033820486,25
s4-eth3-s1-eth3,1.14474479,0.027334328,0.032440243,15
s1-eth2-s2-eth2,1.171172783,0.036405583,0.042150899,20
s2-eth3-s3-eth2,1.767425276,0.028278318,0.030893776,7
s3-eth3-s4-eth2,1.227203002,0.031597716,0.035971527,14
s4-eth3-s1-eth3,2.523926535,0.026699932,0.032245994,26
s1-eth2-s2-eth2,1.351744511,0.026223266,0.030115512,30
s2-eth3-s3-eth2,1.311559741,0.024447586,0.030257033,22
s3-eth3-s4-eth2,2.108015791,0.030042704,0.033638175,30
s4-eth3-s1-eth3,1.367128142,0.031947729,0.0330987,7
s1-eth2-s2-eth2,2.76332552,0.029454194,0.035617308,22
s2-eth3-s3-eth2,1.691956694,0.025982098,0.030799814,21
s3-eth3-s4-eth2,1.450870914,0.024992843,0.031517148,21
s4-eth3-s1-eth3,2.448096442,0.025406113,0.030334675,25
s1-eth2-s2-eth2,1.507371818,0.027418014,0.032434849,19
s2-eth3-s3-eth2,1.535303071,0.02549963,0.029723864,27
s3-eth3-s4-eth2,2.031725737,0.026030234,0.031467137,31
s4-eth3-s1-eth3,1.591241186,0.025729907,0.028037682,8
s1-eth2-s2-eth2,2.787767393,0.026268681,0.031246282,32
s2-eth3-s3-eth2,1.647142421,0.025877877,0.030345963,11
s3-eth3-s4-eth2,1.674114075,0.023903192,0.033136146,17
s4-eth3-s1-eth3,2.371321726,0.038939377,0.04382179,25
s1-eth2-s2-eth2,1.731192796,0.02414067,0.030469931,19
s2-eth3-s3-eth2,1.758805976,0.026453393,0.030116799,30
s3-eth3-s4-eth2,1.960057146,0.026689393,0.030214613,16
s4-eth3-s1-eth3,1.818084714,0.025005964,0.027228915,8
s1-eth2-s2-eth2,2.71518159,0.033076102,0.037951805,24
s2-eth3-s3-eth2,1.874425226,0.024700666,0.029264631,19
s3-eth3-s4-eth2,1.902805831,0.024491259,0.027944649,20
s4-eth3-s1-eth3,2.298898685,0.029736457,0.034015035,26
