lat 5x3 

s100-eth2-s110-eth2,2.76715496,0.029585159,0.039045765,76
s101-eth1-s100-eth1,2.768241031,0.02544403,0.034029636,82
s101-eth3-s111-eth3,2.392837625,0.024289297,0.030026956,46
s102-eth1-s101-eth2,2.424750312,0.02607102,0.034269224,86
s102-eth3-s112-eth3,2.459488427,0.07648236,0.084626086,76
s103-eth1-s102-eth2,2.494127415,0.024696511,0.030174244,51
s103-eth3-s113-eth3,2.739874433,0.026003722,0.03420795,81
s104-eth1-s103-eth2,2.562083669,0.024446233,0.028954271,46
s104-eth2-s114-eth2,2.592431468,0.025953238,0.033531318,72
s110-eth3-s120-eth2,2.626740434,0.025414714,0.032828591,69
s111-eth1-s110-eth1,2.657389394,0.024158281,0.028894416,44
s111-eth4-s121-eth3,2.693487411,0.224761039,0.230706562,60
s112-eth1-s111-eth2,2.724178589,0.024198826,0.028213361,41
s112-eth4-s122-eth3,2.757151678,0.026432759,0.035459151,96
s113-eth1-s112-eth2,2.750048103,0.02273904,0.025784007,30
s113-eth4-s123-eth3,1.53720539,0.024025818,0.028740173,62
s114-eth1-s113-eth2,0.375716145,0.02485744,0.029732393,66
s114-eth3-s124-eth2,2.30555891,0.024057308,0.032370039,53
s121-eth1-s120-eth1,1.141373474,0.024607922,0.029994682,56
s122-eth1-s121-eth2,0.0,-1,-1,0
s123-eth1-s122-eth2,1.902705362,-1,-1,0
s124-eth1-s123-eth2,0.734258233,0.962343305,0.967359894,44
s100-eth2-s110-eth2,2.669904076,0.025376889,0.03329626,80
s101-eth1-s100-eth1,1.502566984,0.025219149,0.033497183,85
s101-eth3-s111-eth3,0.337385718,0.025890574,0.033866476,50
s102-eth1-s101-eth2,2.357153985,0.026172134,0.036034489,75
s102-eth3-s112-eth3,1.193679448,0.093410837,0.104202205,95
s103-eth1-s102-eth2,0.02551344,0.024760589,0.031146748,54
s103-eth3-s113-eth3,1.960351704,0.026414196,0.035752425,86
s104-eth1-s103-eth2,0.792040668,0.024080555,0.030001627,41
s104-eth2-s114-eth2,2.720415065,0.373861809,0.386229213,91
s110-eth3-s120-eth2,1.563335658,0.024546627,0.031593306,82
s111-eth1-s110-eth1,0.393160263,0.024228853,0.029561824,50
s111-eth4-s121-eth3,2.329283256,0.023837621,0.029325689,53
s112-eth1-s111-eth2,1.168633872,0.0238779,0.029066376,38
s112-eth4-s122-eth3,0.011531795,0.027143903,0.037361031,111
s113-eth1-s112-eth2,1.943932074,0.02378294,0.027659784,30
s113-eth4-s123-eth3,0.778656987,0.024218249,0.030002314,53
s114-eth1-s113-eth2,2.709564095,0.024644681,0.031549445,54
s114-eth3-s124-eth2,1.546858266,0.320933957,0.331971424,54
s121-eth1-s120-eth1,0.375640652,0.024508797,0.03194773,52
s122-eth1-s121-eth2,2.311826075,0.024649682,0.032189619,71
s123-eth1-s122-eth2,1.151500775,0.025944466,0.03549805,95
s124-eth1-s123-eth2,0.0,0.024079946,0.035521546,60
s100-eth2-s110-eth2,1.90864911,0.024900689,0.032381635,74
s101-eth1-s100-eth1,0.741514566,0.025914794,0.036250939,97
s101-eth3-s111-eth3,2.67572906,0.02503984,0.031539631,63
s102-eth1-s101-eth2,1.50753609,0.026623717,0.034460672,78
s102-eth3-s112-eth3,0.354288823,0.022614867,0.03384374,112
s103-eth1-s102-eth2,2.28679076,0.023880514,0.029119867,54
